일시,시도,시_군_구,화재유형,발화열원대분류,발화열원소분류,발화요인대분류,발화요인소분류,최초착화물대분류,최초착화물소분류,인명피해(명)소계,사망,부상,재산피해소계,장소대분류,장소중분류,장소소분류
2023-05-15 03:36,경기도,화성시,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,트래킹에 의한 단락,"전기,전자",전자기기 부속품,0,0,0,76430,생활서비스,일상서비스,기타 일상서비스
2023-05-15 04:29,부산광역시,부산진구,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",부주의,"기기(전기, 기계 등) 사용.설치부주의",식품,튀김유,0,0,0,551,생활서비스,음식점,일식
2023-05-15 04:36,울산광역시,울주군,"건축,구조물",미상,미상,기계적 요인,"오일,연료누설",미상,미상,0,0,0,3466,산업시설,공장시설,제재 및 목공업
2023-05-15 04:41,서울특별시,강북구,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등",종이,0,0,0,31,기타,야외,쓰레기
2023-05-15 05:32,경기도,시흥시,"자동차,철도차량","마찰, 전도, 복사","마찰열,마찰 스파크",기계적 요인,"과열, 과부하","자동차,철도차량,선박,항공기",타이어,0,0,0,6600,"자동차,철도차량",자동차,화물자동차
2023-05-15 05:34,서울특별시,송파구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,과부하/과전류,"전기,전자",전자기기 부속품,0,0,0,1410,주거,공동주택,다세대주택
2023-05-15 06:05,강원특별자치도,원주시,"건축,구조물",미상,미상,미상,미상,미상,미상,0,0,0,79781,생활서비스,음식점,기타 음식점
2023-05-15 06:09,경상북도,구미시,"건축,구조물",미상,미상,미상,미상,기타,기타,0,0,0,7419,산업시설,공장시설,금속기계 및 기구공업
2023-05-15 06:37,경기도,양평군,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,과부하/과전류,"전기,전자",전자기기 부속품,0,0,0,7579,생활서비스,음식점,"커피숍,다방,카페"
2023-05-15 07:03,경기도,고양시일산동구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,"전기,전자",전선피복,0,0,0,7904,"판매,업무시설",일반업무,일반빌딩
2023-05-15 07:13,서울특별시,노원구,"건축,구조물","담뱃불, 라이터불","라이터불, 성냥불",방화,방화,합성수지,"플라스틱, PVC, 비닐, 장판",0,0,0,163,생활서비스,음식점,일반주점
2023-05-15 07:30,경기도,용인시기흥구,"자동차,철도차량","마찰, 전도, 복사","마찰열,마찰 스파크",기계적 요인,"과열, 과부하","자동차,철도차량,선박,항공기",오일류,0,0,0,4950,"자동차,철도차량",자동차,특수자동차
2023-05-15 07:31,경상남도,김해시,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",기계적 요인,"과열, 과부하",미상,미상,0,0,0,16271,산업시설,공장시설,그 밖의 공업
2023-05-15 08:01,충청남도,부여군,"건축,구조물","불꽃, 불티",굴뚝(연통) 아궁이,부주의,"불씨,불꽃,화원방치","종이,목재,건초등","목재, 합판",0,0,0,277,주거,단독주택,단독주택
2023-05-15 08:10,대구광역시,서구,"자동차,철도차량","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,0,0,0,0,"자동차,철도차량",자동차,화물자동차
2023-05-15 08:27,경기도,부천시,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,"전기,전자",전선피복,0,0,0,333,산업시설,공장시설,화학공업
2023-05-15 08:34,전라남도,순천시,"자동차,철도차량",작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,"전기,전자",전선피복,0,0,0,115,"자동차,철도차량",자동차,승용자동차
2023-05-15 08:35,경기도,동두천시,"건축,구조물","불꽃, 불티","기타(불꽃,불티)",부주의,음식물 조리중,기타,기타,0,0,0,97,생활서비스,음식점,한식(휴게)
2023-05-15 08:38,부산광역시,남구,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등",종이,0,0,0,48,주거,공동주택,아파트
2023-05-15 09:04,경기도,고양시덕양구,"자동차,철도차량",작동기기,"기기 전도,복사열,기기발열",기계적 요인,"과열, 과부하","자동차,철도차량,선박,항공기",오일류,0,0,0,5280,"자동차,철도차량",자동차,승용자동차
2023-05-15 09:14,경기도,광주시,"자동차,철도차량",작동기기,"기기 전도,복사열,기기발열",기계적 요인,"오일,연료누설",위험물등,경유,0,0,0,6270,"자동차,철도차량",자동차,화물자동차
2023-05-15 09:19,서울특별시,관악구,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",부주의,음식물 조리중,식품,음식물,0,0,0,4,주거,공동주택,다세대주택
2023-05-15 09:21,전북특별자치도,군산시,"건축,구조물",작동기기,전기적 아크(단락),부주의,"기기(전기, 기계 등) 사용.설치부주의",기타,기타,0,0,0,21648,산업시설,공장시설,그 밖의 공업
2023-05-15 09:21,경상북도,포항시북구,기타(쓰레기 화재등),작동기기,전기적 아크(단락),전기적 요인,"누전,지락","종이,목재,건초등",잔디,0,0,0,653,기타,야외,기타야외
2023-05-15 09:25,경상북도,경산시,기타(쓰레기 화재등),미상,미상,미상,미상,"종이,목재,건초등",건초,0,0,0,220,기타,야외,기타야외
2023-05-15 09:44,경기도,부천시,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,"누전,지락",쓰레기류,분진,0,0,0,2363,산업시설,공장시설,그 밖의 공업
2023-05-15 09:50,인천광역시,강화군,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,"전기,전자",전선피복,0,0,0,7164,"판매,업무시설",숙박시설,펜션
2023-05-15 09:58,전라남도,여수시,"선박,항공기",작동기기,"기기 전도,복사열,기기발열",부주의,가연물 근접방치,"종이,목재,건초등",종이,0,0,0,544,"선박,항공기",선박,어선
2023-05-15 09:59,세종특별자치시,세종,"자동차,철도차량","불꽃, 불티","기타(불꽃,불티)",부주의,"기기(전기, 기계 등) 사용.설치부주의",합성수지,"플라스틱, PVC, 비닐, 장판",0,0,0,35200,"자동차,철도차량",건설기계,굴삭기
2023-05-15 10:29,부산광역시,사하구,"건축,구조물",작동기기,"불꽃, 스파크, 정전기",부주의,"기기(전기, 기계 등) 사용.설치부주의",위험물등,기타 제4류 위험물,0,0,0,0,"의료,복지시설",의료시설,의원
2023-05-15 10:42,경상남도,양산시,기타(쓰레기 화재등),"불꽃, 불티","쓰레기, 논밭두렁",부주의,"불씨,불꽃,화원방치",쓰레기류,쓰레기,0,0,0,0,기타,야외,쓰레기
2023-05-15 10:44,충청남도,아산시,"자동차,철도차량",작동기기,"기기 전도,복사열,기기발열",기계적 요인,"과열, 과부하","자동차,철도차량,선박,항공기",부품,0,0,0,220,"자동차,철도차량",자동차,승용자동차
2023-05-15 11:00,서울특별시,영등포구,"건축,구조물","마찰, 전도, 복사","화염 전도,복사열",부주의,음식물 조리중,식품,음식물,0,0,0,434,주거,공동주택,아파트
2023-05-15 11:10,서울특별시,서대문구,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",부주의,음식물 조리중,식품,음식물,0,0,0,0,주거,공동주택,기타 공동주택
2023-05-15 11:12,경상남도,창원시 마산합포구,"건축,구조물",작동기기,"불꽃, 스파크, 정전기",전기적 요인,미확인단락,"전기,전자",전선피복,0,0,0,196,주거,단독주택,단독주택
2023-05-15 11:22,경상남도,창녕군,"건축,구조물",미상,미상,미상,미상,쓰레기류,분진,0,0,0,107412,산업시설,공장시설,금속기계 및 기구공업
2023-05-15 11:26,경기도,파주시,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등",종이,0,0,0,181211,산업시설,공장시설,펄프 및 제지공업
2023-05-15 11:30,대구광역시,중구,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,기타 쓰레기,0,0,0,362,생활서비스,일상서비스,이미용실
2023-05-15 11:39,대전광역시,대덕구,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등","목재, 합판",0,0,0,73,산업시설,창고시설,"창고, 물품저장소"
2023-05-15 11:46,전북특별자치도,임실군,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,기타(전기적요인),"전기,전자","기타(전기,전자)",0,0,0,3993,주거,공동주택,아파트
2023-05-15 12:08,경기도,광주시,"건축,구조물",작동기기,전기적 아크(단락),미상,미상,미상,미상,0,0,0,16784,산업시설,창고시설,"창고, 물품저장소"
2023-05-15 12:22,인천광역시,미추홀구,"자동차,철도차량",작동기기,"불꽃, 스파크, 정전기",전기적 요인,접촉불량에 의한 단락,"자동차,철도차량,선박,항공기",전기배선,0,0,0,2200,"자동차,철도차량",자동차,화물자동차
2023-05-15 12:31,인천광역시,서구,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등",나무,0,0,0,1737,"판매,업무시설",공공기관,기타 공공기관
2023-05-15 12:33,경기도,파주시,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등",종이,0,0,0,5086,산업시설,창고시설,"창고, 물품저장소"
2023-05-15 12:40,경상남도,의령군,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,0,0,0,0,기타,야외,쓰레기
2023-05-15 12:45,제주특별자치도,제주시,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,트래킹에 의한 단락,합성수지,"플라스틱, PVC, 비닐, 장판",0,0,0,834,"판매,업무시설",판매시설,기타 판매시설
2023-05-15 12:47,전라남도,영광군,임야,"불꽃, 불티","쓰레기, 논밭두렁",부주의,쓰레기 소각,쓰레기류,쓰레기,0,0,0,0,임야,들불,들판
2023-05-15 13:09,경상남도,김해시,"건축,구조물",작동기기,"불꽃, 스파크, 정전기",부주의,"기기(전기, 기계 등) 사용.설치부주의",가구,"테이블, 의자",0,0,0,247,주거,단독주택,상가주택(주택부분에서 화재가 발생한 경우에만 해당)
2023-05-15 13:24,서울특별시,강남구,임야,"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등","목재, 합판",0,0,0,4941,임야,들불,숲
2023-05-15 13:27,서울특별시,성동구,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,0,0,0,47,기타,야외,쓰레기
2023-05-15 13:49,경상북도,경산시,기타(쓰레기 화재등),미상,미상,미상,미상,미상,미상,0,0,0,583,기타,야외,기타야외
2023-05-15 14:06,인천광역시,서구,"자동차,철도차량",작동기기,"기기 전도,복사열,기기발열",기계적 요인,"과열, 과부하",기타,기타,0,0,0,3692,"자동차,철도차량",자동차,화물자동차
2023-05-15 14:06,서울특별시,강남구,"자동차,철도차량",미상,미상,미상,미상,미상,미상,0,0,0,1650,"자동차,철도차량",자동차,승용자동차
2023-05-15 14:08,경기도,이천시,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"침구,직물류","기타(침구,직물류)",0,0,0,3437,기타서비스,기타건축물,기타 건축물
2023-05-15 14:18,부산광역시,금정구,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,0,0,0,0,기타,야외,쓰레기
2023-05-15 14:21,경기도,수원시팔달구,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",기계적 요인,"과열, 과부하",합성수지,"플라스틱, PVC, 비닐, 장판",0,0,0,27710,주거,공동주택,아파트
2023-05-15 14:31,경기도,여주시,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등",종이,0,0,0,133,기타,야외,쓰레기
2023-05-15 14:35,경상남도,함양군,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등","목재, 합판",0,0,0,3,기타,야외,쓰레기
2023-05-15 14:58,충청남도,천안시서북구,"자동차,철도차량","마찰, 전도, 복사","기타(마찰,전도,복사)",기타,기타,"종이,목재,건초등","목재, 합판",0,0,0,1100,"자동차,철도차량",자동차,화물자동차
2023-05-15 14:59,충청북도,괴산군,"건축,구조물","마찰, 전도, 복사","마찰열,마찰 스파크",자연적인 요인,기타(자연적인요인),기타,기타,0,0,0,25256,산업시설,공장시설,그 밖의 공업
2023-05-15 15:02,경기도,여주시,"건축,구조물",기타,기타,기타,기타,가구,"침대, 매트리스",0,0,0,41230,주거,단독주택,단독주택
2023-05-15 15:06,전라남도,순천시,임야,작동기기,기타(작동기기),부주의,"기기(전기, 기계 등) 사용.설치부주의","종이,목재,건초등",나무,0,0,0,30,임야,들불,기타 들불
2023-05-15 15:15,경기도,고양시일산동구,"건축,구조물",기타,기타,부주의,"기기(전기, 기계 등) 사용.설치부주의",기타,기타,0,0,0,1547189,산업시설,작업장,기타 작업장
2023-05-15 15:23,전라남도,무안군,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,0,0,0,491,기타,야외,쓰레기
2023-05-15 15:30,전라남도,신안군,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등",종이,0,0,0,178,산업시설,창고시설,"창고, 물품저장소"
2023-05-15 15:33,경기도,이천시,"자동차,철도차량",작동기기,전기적 아크(단락),전기적 요인,접촉불량에 의한 단락,"전기,전자",전선피복,0,0,0,220,"자동차,철도차량",자동차,화물자동차
2023-05-15 15:33,경기도,파주시,"건축,구조물",미상,미상,미상,미상,미상,미상,1,0,1,424235,산업시설,공장시설,방직공업
2023-05-15 16:11,전라남도,영암군,"자동차,철도차량",미상,미상,기계적 요인,"오일,연료누설","침구,직물류",부직포,0,0,0,44,"자동차,철도차량",자동차,화물자동차
2023-05-15 16:20,경기도,안양시동안구,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,0,0,0,33,기타,야외,쓰레기
2023-05-15 16:45,경상남도,밀양시,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,"전기,전자",전선피복,0,0,0,19980,산업시설,창고시설,기타 창고
2023-05-15 16:53,경기도,화성시,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,트래킹에 의한 단락,"전기,전자","콘센트, 스위치류",0,0,0,161,생활서비스,음식점,분식
2023-05-15 16:57,강원특별자치도,평창군,기타(쓰레기 화재등),작동기기,"기기 전도,복사열,기기발열",부주의,가연물 근접방치,"종이,목재,건초등","목재, 합판",0,0,0,0,기타,야외,기타야외
2023-05-15 16:59,경기도,화성시,기타(쓰레기 화재등),"불꽃, 불티","용접, 절단, 연마",부주의,"용접, 절단, 연마",쓰레기류,분진,0,0,0,170,기타,야외,야적장
2023-05-15 17:02,충청남도,논산시,"건축,구조물",미상,미상,미상,미상,미상,미상,0,0,0,2921,기타서비스,기타건축물,기타 건축물
2023-05-15 17:11,경기도,구리시,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,0,0,0,290,"판매,업무시설",일반업무,금융기관(농협 등)
2023-05-15 17:20,경기도,평택시,기타(쓰레기 화재등),작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,위험물등,기타(위험물등),0,0,0,10131,기타,야외,기타야외
2023-05-15 17:22,서울특별시,서대문구,"건축,구조물","마찰, 전도, 복사","기타(마찰,전도,복사)",부주의,기타(부주의),"종이,목재,건초등","목재, 합판",0,0,0,58977,주거,단독주택,기타 단독주택
2023-05-15 17:26,경기도,하남시,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,가구,소파,0,0,0,44,기타,야외,쓰레기
2023-05-15 17:27,강원특별자치도,태백시,기타(쓰레기 화재등),"불꽃, 불티","모닥불, 연탄, 숯",부주의,"불씨,불꽃,화원방치",합성수지,"플라스틱, PVC, 비닐, 장판",0,0,0,28,기타,야외,기타야외
2023-05-15 17:49,강원특별자치도,춘천시,"건축,구조물","불꽃, 불티",비화,부주의,"불씨,불꽃,화원방치","종이,목재,건초등",종이,0,0,0,2848,산업시설,창고시설,기타 창고
2023-05-15 18:05,경기도,파주시,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,0,0,0,117,생활서비스,음식점,패스트푸드
2023-05-15 18:05,전북특별자치도,부안군,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,"전기,전자",전선피복,0,0,0,62,주거,단독주택,단독주택
2023-05-15 18:43,강원특별자치도,횡성군,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등","기타(종이,목재,건초등)",0,0,0,176,산업시설,창고시설,기타 창고
2023-05-15 19:07,경상북도,경주시,"건축,구조물",화학적 발화열,화학반응열,화학적 요인,금수성물질의 물과 접촉,쓰레기류,분진,0,0,0,0,산업시설,공장시설,그 밖의 공업
2023-05-15 19:17,강원특별자치도,원주시,"자동차,철도차량","마찰, 전도, 복사","마찰열,마찰 스파크",교통사고,교통사고,"자동차,철도차량,선박,항공기",휘발유,0,0,0,3300,"자동차,철도차량",자동차,오토바이
2023-05-15 19:26,경상남도,김해시,"건축,구조물",미상,미상,미상,미상,미상,미상,0,0,0,25070,주거,단독주택,다가구주택
2023-05-15 19:40,경상남도,하동군,임야,"담뱃불, 라이터불","라이터불, 성냥불",부주의,쓰레기 소각,"종이,목재,건초등",건초,0,0,0,19,임야,들불,들판
2023-05-15 19:47,전북특별자치도,익산시,기타(쓰레기 화재등),미상,미상,미상,미상,쓰레기류,재활용,0,0,0,811,기타,야외,쓰레기
2023-05-15 20:02,경기도,이천시,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",기계적 요인,"과열, 과부하",식품,음식물,0,0,0,8008,산업시설,공장시설,그 밖의 공업
2023-05-15 20:14,대구광역시,수성구,"자동차,철도차량",작동기기,"불꽃, 스파크, 정전기",전기적 요인,접촉불량에 의한 단락,합성수지,"플라스틱, PVC, 비닐, 장판",0,0,0,214,"자동차,철도차량",자동차,오토바이
2023-05-15 20:58,경상남도,의령군,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,0,0,0,0,기타,야외,쓰레기
2023-05-15 21:11,대구광역시,중구,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,0,0,0,0,기타,야외,쓰레기
2023-05-15 21:18,충청남도,당진시,"자동차,철도차량",작동기기,"기기 전도,복사열,기기발열",전기적 요인,과부하/과전류,"전기,전자",전자기기 부속품,0,0,0,121,"자동차,철도차량",자동차,"캠핑용 자동차,트레일러"
2023-05-15 21:24,서울특별시,송파구,"건축,구조물",화학적 발화열,발효열,화학적 요인,자연발화,식품,음식물,0,0,0,476,생활서비스,음식점,양식
2023-05-15 21:31,울산광역시,울주군,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",부주의,"기기(전기, 기계 등) 사용.설치부주의",합성수지,"플라스틱, PVC, 비닐, 장판",0,0,0,1091,산업시설,동식물시설,기타 동식물시설
2023-05-15 21:32,광주광역시,광산구,"건축,구조물",작동기기,전기적 아크(단락),기계적 요인,노후,"전기,전자","전기, 전자기기 기판",0,0,0,526,"의료,복지시설",의료시설,한방병원
2023-05-15 21:35,충청남도,공주시,임야,"불꽃, 불티","쓰레기, 논밭두렁",부주의,"논,임야태우기","종이,목재,건초등","풀, 나뭇잎",0,0,0,99,임야,산불,국유림
2023-05-15 21:57,광주광역시,서구,"자동차,철도차량",작동기기,"기기 전도,복사열,기기발열",부주의,가연물 근접방치,"침구,직물류","행주, 기름걸레",0,0,0,1887,"자동차,철도차량",자동차,화물자동차
2023-05-15 22:31,서울특별시,용산구,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,합성수지,"플라스틱, PVC, 비닐, 장판",0,0,0,23,기타,야외,기타야외
2023-05-15 23:18,경상남도,김해시,"건축,구조물",작동기기,"불꽃, 스파크, 정전기",부주의,"기기(전기, 기계 등) 사용.설치부주의",기타,기타,0,0,0,4587,산업시설,공장시설,금속기계 및 기구공업
2023-05-15 23:19,서울특별시,노원구,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등",종이,0,0,0,581,집합시설,종교시설,사당
2023-05-15 23:21,경기도,김포시,"건축,구조물",미상,미상,미상,미상,미상,미상,0,0,0,593777,산업시설,창고시설,"창고, 물품저장소"
2023-05-16 00:27,서울특별시,중랑구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,과부하/과전류,"전기,전자",전선피복,0,0,0,450,생활서비스,음식점,한식
2023-05-16 00:42,서울특별시,금천구,"건축,구조물","마찰, 전도, 복사","화염 전도,복사열",부주의,음식물 조리중,식품,음식물,0,0,0,0,주거,단독주택,다가구주택
2023-05-16 01:17,울산광역시,남구,기타(쓰레기 화재등),"불꽃, 불티","쓰레기, 논밭두렁",부주의,쓰레기 소각,"종이,목재,건초등","풀, 나뭇잎",0,0,0,33,기타,야외,쓰레기
2023-05-16 02:17,서울특별시,관악구,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등","목재, 합판",0,0,0,33,기타,야외,기타야외
2023-05-16 02:40,경상북도,경주시,"건축,구조물","불꽃, 불티","기타(불꽃,불티)",부주의,"불씨,불꽃,화원방치","종이,목재,건초등","기타(종이,목재,건초등)",0,0,0,4754,주거,단독주택,단독주택
2023-05-16 03:12,강원특별자치도,화천군,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,"전기,전자",전선피복,0,0,0,1458,집합시설,운동시설,기타 운동시설
2023-05-16 03:23,경기도,파주시,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,트래킹에 의한 단락,"전기,전자","전기, 전자기기 기판",0,0,0,1788,주거,공동주택,아파트
2023-05-16 03:37,경기도,성남시분당구,"건축,구조물","담뱃불, 라이터불","기타(담뱃불,라이터불)",부주의,담배꽁초,가구,"테이블, 의자",0,0,0,3486,집합시설,운동시설,볼링장
2023-05-16 03:47,경기도,김포시,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,0,0,0,42,기타,야외,쓰레기
2023-05-16 03:48,충청남도,당진시,"건축,구조물",화학적 발화열,발효열,화학적 요인,자연발화,"종이,목재,건초등","기타(종이,목재,건초등)",0,0,0,289459,산업시설,위생시설,폐기물재활용시설
2023-05-16 05:09,전라남도,여수시,"건축,구조물","담뱃불, 라이터불","라이터불, 성냥불",방화,방화,"침구,직물류","기타(침구,직물류)",0,0,0,59,"의료,복지시설",건강시설,"마사지(안마, 지압 등)"
2023-05-16 05:18,충청북도,보은군,"자동차,철도차량","마찰, 전도, 복사","마찰열,마찰 스파크",제품결함,기타(제품결함),기타,기타,0,0,0,471,"자동차,철도차량",자동차,화물자동차
2023-05-16 05:49,부산광역시,부산진구,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등",종이,0,0,0,0,생활서비스,음식점,일반주점
2023-05-16 05:54,경기도,수원시장안구,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,0,0,0,11,주거,공동주택,다세대주택
2023-05-16 05:55,경기도,안산시단원구,"건축,구조물","담뱃불, 라이터불","라이터불, 성냥불",가스누출(폭발),가스누출(폭발),가연성가스,천연가스,6,0,6,59328,주거,단독주택,다가구주택
2023-05-16 06:00,서울특별시,영등포구,"건축,구조물",미상,미상,미상,미상,미상,미상,0,0,0,4214,주거,단독주택,다중주택
2023-05-16 06:04,전북특별자치도,고창군,"자동차,철도차량",미상,미상,미상,미상,"자동차,철도차량,선박,항공기","기타(자동차,철도차량,선박,항공기)",0,0,0,8250,"자동차,철도차량",건설기계,기타 건설기계
2023-05-16 06:32,부산광역시,금정구,"건축,구조물","담뱃불, 라이터불","라이터불, 성냥불",부주의,"불씨,불꽃,화원방치","종이,목재,건초등",종이,0,0,0,220,주거,공동주택,다세대주택
2023-05-16 06:56,전라남도,무안군,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,합성수지,"플라스틱, PVC, 비닐, 장판",1,0,1,35914,주거,단독주택,기타 단독주택
2023-05-16 07:15,광주광역시,광산구,기타(쓰레기 화재등),"불꽃, 불티","쓰레기, 논밭두렁",부주의,쓰레기 소각,쓰레기류,쓰레기,0,0,0,110,기타,야외,쓰레기
2023-05-16 07:21,전라남도,나주시,"건축,구조물","불꽃, 불티",굴뚝(연통) 아궁이,부주의,"불씨,불꽃,화원방치","종이,목재,건초등","목재, 합판",0,0,0,7072,주거,단독주택,단독주택
2023-05-16 07:31,경기도,수원시팔달구,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등",종이,0,0,0,836,주거,단독주택,다가구주택
2023-05-16 07:46,부산광역시,사하구,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",기계적 요인,"과열, 과부하",쓰레기류,기타 쓰레기,0,0,0,5500,산업시설,공장시설,화학공업
2023-05-16 07:48,대구광역시,남구,"건축,구조물","마찰, 전도, 복사","화염 전도,복사열",부주의,음식물 조리중,식품,튀김유,0,0,0,44,"판매,업무시설",판매시설,전통시장
2023-05-16 07:56,경상남도,창원시 진해구,"자동차,철도차량","마찰, 전도, 복사","화염 전도,복사열",기계적 요인,"과열, 과부하",위험물등,기타(위험물등),0,0,0,1980,"자동차,철도차량",자동차,화물자동차
2023-05-16 08:24,부산광역시,남구,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",부주의,"기기(전기, 기계 등) 사용.설치부주의",미상,미상,0,0,0,1481,주거,공동주택,다세대주택
2023-05-16 08:32,경상북도,포항시남구,"건축,구조물",화학적 발화열,화학반응열,화학적 요인,금수성물질의 물과 접촉,기타,기타,0,0,0,3363,산업시설,공장시설,금속기계 및 기구공업
2023-05-16 08:55,충청남도,아산시,"건축,구조물","마찰, 전도, 복사","화염 전도,복사열",부주의,음식물 조리중,기타,기타,0,0,0,7869,주거,기타주택,기타 주택
2023-05-16 09:03,제주특별자치도,제주시,"건축,구조물",작동기기,기타(작동기기),전기적 요인,과부하/과전류,합성수지,"플라스틱, PVC, 비닐, 장판",0,0,0,1440,주거,단독주택,단독주택
2023-05-16 09:55,강원특별자치도,강릉시,기타(쓰레기 화재등),작동기기,"기기 전도,복사열,기기발열",기계적 요인,"과열, 과부하",위험물등,기계유,0,0,0,1917,기타,도로,변압기
2023-05-16 10:06,경상북도,문경시,기타(쓰레기 화재등),"불꽃, 불티","기타(불꽃,불티)",부주의,"불씨,불꽃,화원방치",기타,기타,0,0,0,141,기타,야외,쓰레기
2023-05-16 10:06,충청북도,청주시 흥덕구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,과부하/과전류,"전기,전자",전선피복,0,0,0,730,산업시설,창고시설,"창고, 물품저장소"
2023-05-16 10:24,충청남도,천안시동남구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,트래킹에 의한 단락,합성수지,"플라스틱, PVC, 비닐, 장판",0,0,0,285,주거,공동주택,연립주택
2023-05-16 10:52,경상남도,양산시,기타(쓰레기 화재등),"불꽃, 불티","용접, 절단, 연마",부주의,"용접, 절단, 연마",쓰레기류,기타 쓰레기,0,0,0,55,기타,야외,야적장
2023-05-16 10:57,경기도,양평군,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,"전기,전자",전선피복,0,0,0,292,생활서비스,음식점,기타 음식점
2023-05-16 11:07,대전광역시,서구,기타(쓰레기 화재등),미상,미상,미상,미상,쓰레기류,기타 쓰레기,0,0,0,330,기타,야외,쓰레기
